timestamp,ip,usuario,sucesso,localizacao,tentativas_intervalo,origem_confiavel,tipo
2026-01-19 16:23:52.329182,203.0.113.11,root,0,Tor Exit Node,192,0,ataque_rapido
2026-01-19 16:23:52.829182,203.0.113.11,user,0,Desconhecido,192,0,ataque_rapido
2026-01-19 16:23:53.329182,203.0.113.11,guest,0,VPN,192,0,ataque_rapido
2026-01-19 16:23:53.829182,203.0.113.11,root,0,VPN,192,0,ataque_rapido
2026-01-19 16:23:54.329182,203.0.113.11,admin,0,VPN,192,0,ataque_rapido
2026-01-19 16:23:54.829182,203.0.113.11,user,0,Tor Exit Node,192,0,ataque_rapido
2026-01-19 16:23:55.329182,203.0.113.11,guest,0,Desconhecido,192,0,ataque_rapido
2026-01-19 16:23:55.829182,203.0.113.11,root,0,VPN,192,0,ataque_rapido
2026-01-19 16:23:56.329182,203.0.113.11,root,0,Desconhecido,192,0,ataque_rapido
2026-01-19 16:23:56.829182,203.0.113.11,root,0,Desconhecido,192,0,ataque_rapido
2026-01-19 16:23:57.329182,203.0.113.11,admin,0,VPN,192,0,ataque_rapido
2026-01-19 16:23:57.829182,203.0.113.11,admin,0,Proxy,192,0,ataque_rapido
2026-01-19 16:23:58.329182,203.0.113.11,administrator,0,VPN,192,0,ataque_rapido
2026-01-19 16:23:58.829182,203.0.113.11,admin,0,VPN,192,0,ataque_rapido
2026-01-19 16:23:59.329182,203.0.113.11,administrator,0,Proxy,192,0,ataque_rapido
2026-01-19 16:23:59.829182,203.0.113.11,administrator,0,Proxy,192,0,ataque_rapido
2026-01-19 16:24:00.329182,203.0.113.11,admin,0,Tor Exit Node,192,0,ataque_rapido
2026-01-19 16:24:00.829182,203.0.113.11,root,0,Desconhecido,192,0,ataque_rapido
2026-01-19 16:24:01.329182,203.0.113.11,guest,0,Proxy,192,0,ataque_rapido
2026-01-19 16:24:01.829182,203.0.113.11,admin,0,Tor Exit Node,192,0,ataque_rapido
2026-01-19 16:24:02.329182,203.0.113.11,guest,0,VPN,192,0,ataque_rapido
2026-01-19 16:24:02.829182,203.0.113.11,admin,0,VPN,192,0,ataque_rapido
2026-01-19 16:24:03.329182,203.0.113.11,root,0,Tor Exit Node,192,0,ataque_rapido
2026-01-19 16:24:03.829182,203.0.113.11,administrator,0,VPN,192,0,ataque_rapido
2026-01-19 16:24:04.329182,203.0.113.11,admin,0,Tor Exit Node,192,0,ataque_rapido
2026-01-19 16:24:04.829182,203.0.113.11,admin,0,Proxy,192,0,ataque_rapido
2026-01-19 16:24:05.329182,203.0.113.11,guest,0,Desconhecido,192,0,ataque_rapido
2026-01-19 16:24:05.829182,203.0.113.11,user,0,Desconhecido,192,0,ataque_rapido
2026-01-19 16:24:06.329182,203.0.113.11,root,0,VPN,192,0,ataque_rapido
2026-01-19 16:24:06.829182,203.0.113.11,user,0,Tor Exit Node,192,0,ataque_rapido
2026-01-19 16:24:07.329182,203.0.113.11,user,0,Tor Exit Node,192,0,ataque_rapido
2026-01-19 16:24:07.829182,203.0.113.11,root,0,VPN,192,0,ataque_rapido
2026-01-19 16:24:08.329182,203.0.113.11,administrator,0,Proxy,192,0,ataque_rapido
2026-01-19 16:24:08.829182,203.0.113.11,root,0,Proxy,192,0,ataque_rapido
2026-01-19 16:24:09.329182,203.0.113.11,administrator,0,VPN,192,0,ataque_rapido
2026-01-19 16:24:09.829182,203.0.113.11,user,0,Desconhecido,192,0,ataque_rapido
2026-01-19 16:24:10.329182,203.0.113.11,administrator,0,Proxy,192,0,ataque_rapido
2026-01-19 16:24:10.829182,203.0.113.11,user,0,Tor Exit Node,192,0,ataque_rapido
2026-01-19 16:24:11.329182,203.0.113.11,root,0,VPN,192,0,ataque_rapido
2026-01-19 16:24:11.829182,203.0.113.11,administrator,0,Desconhecido,192,0,ataque_rapido
2026-01-19 16:24:12.329182,203.0.113.11,user,0,Tor Exit Node,192,0,ataque_rapido
2026-01-19 16:24:12.829182,203.0.113.11,user,0,VPN,192,0,ataque_rapido
2026-01-19 16:24:13.329182,203.0.113.11,guest,0,VPN,192,0,ataque_rapido
2026-01-19 16:24:13.829182,203.0.113.11,user,0,Tor Exit Node,192,0,ataque_rapido
2026-01-19 16:24:14.329182,203.0.113.11,user,0,Desconhecido,192,0,ataque_rapido
2026-01-19 16:24:14.829182,203.0.113.11,administrator,0,VPN,192,0,ataque_rapido
2026-01-19 16:24:15.329182,203.0.113.11,administrator,0,Proxy,192,0,ataque_rapido
2026-01-19 16:24:15.829182,203.0.113.11,admin,0,Proxy,192,0,ataque_rapido
2026-01-19 16:24:16.329182,203.0.113.11,root,0,VPN,192,0,ataque_rapido
2026-01-19 16:24:16.829182,203.0.113.11,root,0,Proxy,192,0,ataque_rapido
2026-01-19 16:24:17.329182,203.0.113.11,admin,0,Proxy,192,0,ataque_rapido
2026-01-19 16:24:17.829182,203.0.113.11,guest,0,VPN,192,0,ataque_rapido
2026-01-19 16:24:18.329182,203.0.113.11,administrator,0,Proxy,192,0,ataque_rapido
2026-01-19 16:24:18.829182,203.0.113.11,admin,0,Proxy,192,0,ataque_rapido
2026-01-19 16:24:19.329182,203.0.113.11,user,0,VPN,192,0,ataque_rapido
2026-01-19 16:24:19.829182,203.0.113.11,admin,0,Desconhecido,192,0,ataque_rapido
2026-01-19 16:24:20.329182,203.0.113.11,root,0,Proxy,192,0,ataque_rapido
2026-01-19 16:24:20.829182,203.0.113.11,admin,0,Tor Exit Node,192,0,ataque_rapido
2026-01-19 16:24:21.329182,203.0.113.11,guest,0,Proxy,192,0,ataque_rapido
2026-01-19 16:24:21.829182,203.0.113.11,admin,0,Desconhecido,192,0,ataque_rapido
2026-01-19 16:24:22.329182,203.0.113.11,user,0,Desconhecido,192,0,ataque_rapido
2026-01-19 16:24:22.829182,203.0.113.11,admin,0,Desconhecido,192,0,ataque_rapido
2026-01-19 16:24:23.329182,203.0.113.11,user,0,VPN,192,0,ataque_rapido
2026-01-19 16:24:23.829182,203.0.113.11,guest,0,Desconhecido,192,0,ataque_rapido
2026-01-19 16:24:24.329182,203.0.113.11,root,0,Tor Exit Node,192,0,ataque_rapido
2026-01-19 16:24:24.829182,203.0.113.11,root,0,VPN,192,0,ataque_rapido
2026-01-19 16:24:25.329182,203.0.113.11,guest,0,Proxy,192,0,ataque_rapido
2026-01-19 16:24:25.829182,203.0.113.11,guest,0,Desconhecido,192,0,ataque_rapido
2026-01-19 16:24:26.329182,203.0.113.11,admin,0,Desconhecido,192,0,ataque_rapido
2026-01-19 16:24:26.829182,203.0.113.11,administrator,0,VPN,192,0,ataque_rapido
2026-01-19 16:24:27.329182,203.0.113.11,guest,0,VPN,192,0,ataque_rapido
2026-01-19 16:24:27.829182,203.0.113.11,user,0,VPN,192,0,ataque_rapido
2026-01-19 16:24:28.329182,203.0.113.11,administrator,0,Desconhecido,192,0,ataque_rapido
2026-01-19 16:24:28.829182,203.0.113.11,admin,0,Tor Exit Node,192,0,ataque_rapido
2026-01-19 16:24:29.329182,203.0.113.11,administrator,0,Tor Exit Node,192,0,ataque_rapido
2026-01-19 16:24:29.829182,203.0.113.11,root,0,Proxy,192,0,ataque_rapido
2026-01-19 16:24:30.329182,203.0.113.11,admin,0,Proxy,192,0,ataque_rapido
2026-01-19 16:24:30.829182,203.0.113.11,guest,0,Desconhecido,192,0,ataque_rapido
2026-01-19 16:24:31.329182,203.0.113.11,root,0,Tor Exit Node,192,0,ataque_rapido
2026-01-19 16:24:31.829182,203.0.113.11,admin,0,Proxy,192,0,ataque_rapido
2026-01-19 16:24:32.329182,203.0.113.11,root,0,VPN,192,0,ataque_rapido
2026-01-19 16:24:32.829182,203.0.113.11,root,0,Desconhecido,192,0,ataque_rapido
2026-01-19 16:24:33.329182,203.0.113.11,guest,0,Proxy,192,0,ataque_rapido
2026-01-19 16:24:33.829182,203.0.113.11,user,0,Proxy,192,0,ataque_rapido
2026-01-19 16:24:34.329182,203.0.113.11,guest,0,Tor Exit Node,192,0,ataque_rapido
2026-01-19 16:24:34.829182,203.0.113.11,root,0,Proxy,192,0,ataque_rapido
2026-01-19 16:24:59.329182,192.168.1.82,carlos,1,EUA,3,1,normal
2026-01-19 16:27:59.329182,192.168.1.27,carlos,1,Canadá,1,1,normal
2026-01-19 16:28:59.329182,192.168.1.63,diana,1,Canadá,3,1,normal
2026-01-19 16:29:59.329182,192.168.1.23,eduardo,1,EUA,1,1,normal
2026-01-19 16:29:59.329182,192.168.1.55,alice,1,EUA,1,1,normal
2026-01-19 16:29:59.329182,192.168.1.91,eduardo,1,Portugal,2,1,normal
2026-01-19 16:29:59.329182,192.168.1.94,carlos,1,Canadá,3,1,normal
2026-01-19 16:30:59.329182,192.168.1.60,carlos,1,Canadá,3,1,normal
2026-01-19 16:33:59.329182,192.168.1.72,alice,1,Canadá,3,1,normal
2026-01-19 16:36:59.329182,192.168.1.13,alice,0,EUA,2,1,normal
2026-01-19 16:37:59.329182,192.168.1.72,eduardo,1,Brasil,2,1,normal
2026-01-19 16:38:59.329182,192.168.1.40,eduardo,1,Portugal,1,1,normal
2026-01-19 16:38:59.329182,192.168.1.87,carlos,1,Brasil,3,1,normal
2026-01-19 16:38:59.329182,192.168.1.85,alice,1,EUA,2,1,normal
2026-01-19 16:38:59.329182,192.168.1.78,fernanda,1,Canadá,2,1,normal
2026-01-19 16:39:59.329182,192.168.1.65,alice,1,Canadá,2,1,normal
2026-01-19 16:41:59.329182,192.168.1.23,diana,1,EUA,2,1,normal
2026-01-19 16:41:59.329182,192.168.1.30,fernanda,1,EUA,1,1,normal
2026-01-19 16:41:59.329182,192.168.1.61,bob,1,Brasil,1,1,normal
2026-01-19 16:42:59.329182,192.168.1.18,fernanda,1,EUA,1,1,normal
2026-01-19 16:42:59.329182,192.168.1.94,fernanda,1,Canadá,1,1,normal
2026-01-19 16:44:59.329182,192.168.1.15,diana,1,Portugal,1,1,normal
2026-01-19 16:47:59.329182,192.168.1.75,alice,1,Brasil,1,1,normal
2026-01-19 16:47:59.329182,192.168.1.61,bob,1,Brasil,1,1,normal
2026-01-19 16:49:59.329182,192.168.1.69,diana,1,Canadá,2,1,normal
2026-01-19 16:50:59.329182,192.168.1.48,bob,1,Portugal,2,1,normal
2026-01-19 16:50:59.329182,192.168.1.61,carlos,1,EUA,2,1,normal
2026-01-19 16:50:59.329182,192.168.1.73,eduardo,1,EUA,3,1,normal
2026-01-19 16:52:59.329182,192.168.1.86,alice,1,Canadá,1,1,normal
2026-01-19 16:52:59.329182,192.168.1.68,bob,1,Brasil,3,1,normal
2026-01-19 16:53:59.329182,192.168.1.86,alice,1,Portugal,3,1,normal
2026-01-19 16:54:59.329182,192.168.1.52,eduardo,1,Brasil,1,1,normal
2026-01-19 16:57:59.329182,192.168.1.99,diana,1,Canadá,2,1,normal
2026-01-19 16:57:59.329182,192.168.1.27,eduardo,1,Portugal,2,1,normal
2026-01-19 16:57:59.329182,192.168.1.48,diana,1,EUA,3,1,normal
2026-01-19 16:57:59.329182,192.168.1.61,alice,1,Canadá,1,1,normal
2026-01-19 16:58:59.329182,192.168.1.6,fernanda,1,EUA,3,1,normal
2026-01-19 16:59:59.329182,192.168.1.84,carlos,1,Canadá,3,1,normal
2026-01-19 17:00:59.329182,192.168.1.93,diana,0,EUA,2,1,normal
2026-01-19 17:00:59.329182,192.168.1.41,alice,1,Portugal,3,1,normal
2026-01-19 17:00:59.329182,192.168.1.91,diana,1,Canadá,3,1,normal
2026-01-19 17:03:59.329182,192.168.1.25,carlos,1,Canadá,3,1,normal
2026-01-19 17:04:59.329182,192.168.1.37,eduardo,1,Canadá,3,1,normal
2026-01-19 17:08:59.329182,192.168.1.80,eduardo,1,Canadá,1,1,normal
2026-01-19 17:09:59.329182,192.168.1.89,bob,1,EUA,2,1,normal
2026-01-19 17:10:59.329182,192.168.1.35,carlos,1,Portugal,1,1,normal
2026-01-19 17:11:59.329182,192.168.1.95,bob,1,EUA,3,1,normal
2026-01-19 17:13:59.329182,192.168.1.14,carlos,1,EUA,2,1,normal
2026-01-19 17:13:59.329182,192.168.1.55,carlos,1,Brasil,1,1,normal
2026-01-19 17:14:59.329182,192.168.1.12,diana,1,Brasil,2,1,normal
2026-01-19 17:16:59.329182,192.168.1.64,carlos,1,Portugal,2,1,normal
2026-01-19 17:17:59.329182,192.168.1.28,eduardo,1,Canadá,3,1,normal
2026-01-19 17:17:59.329182,192.168.1.42,bob,1,Brasil,1,1,normal
2026-01-19 17:18:59.329182,192.168.1.52,carlos,1,Canadá,2,1,normal
2026-01-19 17:18:59.329182,192.168.1.56,eduardo,1,Brasil,3,1,normal
2026-01-19 17:20:59.329182,192.168.1.70,bob,1,Brasil,1,1,normal
2026-01-19 17:21:59.329182,192.168.1.21,alice,1,EUA,1,1,normal
2026-01-19 17:22:59.329182,192.168.1.99,bob,1,Portugal,3,1,normal
2026-01-19 17:23:59.329182,192.168.1.93,bob,1,Canadá,3,1,normal
2026-01-19 17:25:59.329182,192.168.1.61,eduardo,1,EUA,2,1,normal
2026-01-19 17:25:59.329182,192.168.1.5,bob,1,Brasil,3,1,normal
2026-01-19 17:25:59.329182,192.168.1.6,alice,1,Portugal,2,1,normal
2026-01-19 17:26:59.329182,192.168.1.49,fernanda,1,Brasil,1,1,normal
2026-01-19 17:27:59.329182,192.168.1.80,eduardo,1,Portugal,1,1,normal
2026-01-19 17:28:59.329182,192.168.1.56,carlos,1,Canadá,3,1,normal
2026-01-19 17:28:59.329182,192.168.1.47,eduardo,1,Portugal,2,1,normal
2026-01-19 17:28:59.329182,192.168.1.33,eduardo,1,Canadá,1,1,normal
2026-01-19 17:30:59.329182,192.168.1.6,eduardo,1,Portugal,3,1,normal
2026-01-19 17:30:59.329182,192.168.1.52,diana,1,Portugal,3,1,normal
2026-01-19 17:30:59.329182,192.168.1.83,eduardo,1,Brasil,2,1,normal
2026-01-19 17:30:59.329182,192.168.1.23,bob,0,Portugal,1,1,normal
2026-01-19 17:31:59.329182,192.168.1.79,alice,1,EUA,3,1,normal
2026-01-19 17:32:59.329182,192.168.1.76,carlos,1,Brasil,1,1,normal
2026-01-19 17:34:59.329182,192.168.1.66,bob,1,Brasil,1,1,normal
2026-01-19 17:34:59.329182,192.168.1.3,alice,1,EUA,3,1,normal
2026-01-19 17:35:59.329182,192.168.1.57,alice,1,Portugal,2,1,normal
2026-01-19 17:35:59.329182,192.168.1.85,diana,1,EUA,2,1,normal
2026-01-19 17:36:59.329182,192.168.1.88,bob,1,Portugal,1,1,normal
2026-01-19 17:37:59.329182,192.168.1.2,carlos,1,Brasil,3,1,normal
2026-01-19 17:37:59.329182,192.168.1.51,carlos,1,Brasil,2,1,normal
2026-01-19 17:38:59.329182,192.168.1.60,alice,1,Brasil,3,1,normal
2026-01-19 17:38:59.329182,192.168.1.31,fernanda,1,Canadá,2,1,normal
2026-01-19 17:38:59.329182,192.168.1.60,carlos,1,EUA,1,1,normal
2026-01-19 17:39:59.329182,192.168.1.88,eduardo,1,EUA,2,1,normal
2026-01-19 17:41:59.329182,192.168.1.34,carlos,1,Brasil,2,1,normal
2026-01-19 17:42:59.329182,192.168.1.67,alice,1,Canadá,2,1,normal
2026-01-19 17:42:59.329182,192.168.1.78,bob,1,Portugal,2,1,normal
2026-01-19 17:43:59.329182,192.168.1.55,carlos,1,Canadá,2,1,normal
2026-01-19 17:43:59.329182,192.168.1.59,fernanda,1,Brasil,1,1,normal
2026-01-19 17:44:59.329182,192.168.1.80,carlos,1,Portugal,1,1,normal
2026-01-19 17:45:59.329182,192.168.1.1,carlos,1,Portugal,2,1,normal
2026-01-19 17:46:59.329182,192.168.1.50,carlos,1,Canadá,3,1,normal
2026-01-19 17:47:59.329182,192.168.1.97,diana,0,Canadá,3,1,normal
2026-01-19 17:47:59.329182,192.168.1.41,diana,1,Brasil,1,1,normal
2026-01-19 17:48:59.329182,192.168.1.77,alice,1,EUA,1,1,normal
2026-01-19 17:49:59.329182,192.168.1.8,fernanda,1,Canadá,2,1,normal
2026-01-19 17:49:59.329182,192.168.1.68,fernanda,1,Canadá,1,1,normal
2026-01-19 17:50:59.329182,192.168.1.65,carlos,1,EUA,3,1,normal
2026-01-19 17:52:59.329182,192.168.1.56,fernanda,1,Portugal,1,1,normal
2026-01-19 17:53:59.329182,192.168.1.59,bob,1,Portugal,3,1,normal
2026-01-19 17:57:59.329182,192.168.1.24,eduardo,1,Portugal,1,1,normal
2026-01-19 17:58:59.329182,192.168.1.92,eduardo,1,Canadá,3,1,normal
2026-01-19 17:59:59.329182,192.168.1.58,alice,1,Portugal,1,1,normal
2026-01-19 18:00:59.329182,192.168.1.50,bob,1,Brasil,1,1,normal
2026-01-19 18:00:59.329182,192.168.1.22,eduardo,1,Canadá,1,1,normal
2026-01-19 18:00:59.329182,192.168.1.45,bob,0,Brasil,2,1,normal
2026-01-19 18:01:59.329182,192.168.1.32,carlos,1,Canadá,1,1,normal
2026-01-19 18:02:59.329182,192.168.1.99,bob,1,EUA,2,1,normal
2026-01-19 18:02:59.329182,192.168.1.95,carlos,1,Canadá,3,1,normal
2026-01-19 18:04:59.329182,192.168.1.45,alice,1,Canadá,3,1,normal
2026-01-19 18:04:59.329182,192.168.1.52,fernanda,0,EUA,1,1,normal
2026-01-19 18:04:59.329182,192.168.1.78,bob,1,EUA,3,1,normal
2026-01-19 18:09:59.329182,192.168.1.22,bob,1,Portugal,3,1,normal
2026-01-19 18:09:59.329182,192.168.1.45,fernanda,0,Portugal,2,1,normal
2026-01-19 18:10:59.329182,192.168.1.6,bob,1,Canadá,1,1,normal
2026-01-19 18:10:59.329182,192.168.1.62,fernanda,1,Portugal,3,1,normal
2026-01-19 18:11:59.329182,192.168.1.43,diana,1,EUA,2,1,normal
2026-01-19 18:12:59.329182,192.168.1.13,eduardo,1,Brasil,3,1,normal
2026-01-19 18:12:59.329182,192.168.1.15,alice,1,Brasil,2,1,normal
2026-01-19 18:13:59.329182,192.168.1.35,fernanda,1,Portugal,3,1,normal
2026-01-19 18:13:59.329182,192.168.1.91,alice,0,Portugal,3,1,normal
2026-01-19 18:14:59.329182,192.168.1.6,alice,1,EUA,3,1,normal
2026-01-19 18:15:59.329182,192.168.1.3,diana,1,Portugal,3,1,normal
2026-01-19 18:17:59.329182,192.168.1.40,diana,1,Brasil,1,1,normal
2026-01-19 18:17:59.329182,192.168.1.39,bob,1,Portugal,1,1,normal
2026-01-19 18:17:59.329182,192.168.1.28,bob,1,Canadá,1,1,normal
2026-01-19 18:18:59.329182,192.168.1.36,diana,1,Brasil,3,1,normal
2026-01-19 18:19:59.329182,192.168.1.12,carlos,1,Portugal,2,1,normal
2026-01-19 18:20:59.329182,192.168.1.59,diana,1,Canadá,1,1,normal
2026-01-19 18:20:59.329182,192.168.1.24,alice,1,Canadá,1,1,normal
2026-01-19 18:20:59.329182,192.168.1.66,fernanda,1,EUA,1,1,normal
2026-01-19 18:22:59.329182,192.168.1.68,fernanda,1,Canadá,1,1,normal
2026-01-19 18:24:59.329182,192.168.1.44,diana,1,Portugal,1,1,normal
2026-01-19 18:25:59.329182,192.168.1.59,alice,1,Canadá,2,1,normal
2026-01-19 18:27:59.329182,192.168.1.56,eduardo,0,Brasil,3,1,normal
2026-01-19 18:27:59.329182,192.168.1.15,alice,1,Portugal,1,1,normal
2026-01-19 18:29:59.329182,192.168.1.93,alice,1,Canadá,2,1,normal
2026-01-19 18:31:59.329182,192.168.1.68,alice,1,EUA,1,1,normal
2026-01-19 18:33:59.329182,192.168.1.89,fernanda,1,Portugal,3,1,normal
2026-01-19 18:33:59.329182,192.168.1.62,fernanda,1,EUA,3,1,normal
2026-01-19 18:34:59.329182,192.168.1.14,bob,1,Portugal,2,1,normal
2026-01-19 18:35:59.329182,192.168.1.91,bob,1,Portugal,3,1,normal
2026-01-19 18:36:59.329182,192.168.1.29,bob,1,Canadá,2,1,normal
2026-01-19 18:36:59.329182,192.168.1.42,fernanda,0,Portugal,1,1,normal
2026-01-19 18:37:59.329182,192.168.1.6,alice,1,Portugal,1,1,normal
2026-01-19 18:37:59.329182,192.168.1.28,bob,1,Canadá,3,1,normal
2026-01-19 18:37:59.329182,192.168.1.68,eduardo,1,Portugal,1,1,normal
2026-01-19 18:38:59.329182,192.168.1.85,alice,1,Brasil,1,1,normal
2026-01-19 18:38:59.329182,192.168.1.13,carlos,1,Canadá,3,1,normal
2026-01-19 18:39:59.329182,192.168.1.63,alice,1,Brasil,2,1,normal
2026-01-19 18:42:59.329182,192.168.1.95,fernanda,0,EUA,1,1,normal
2026-01-19 18:42:59.329182,192.168.1.17,eduardo,1,Brasil,3,1,normal
2026-01-19 18:42:59.329182,192.168.1.27,fernanda,1,Canadá,3,1,normal
2026-01-19 18:43:59.329182,192.168.1.98,diana,1,Canadá,1,1,normal
2026-01-19 18:44:59.329182,192.168.1.49,fernanda,1,Brasil,2,1,normal
2026-01-19 18:44:59.329182,192.168.1.49,fernanda,1,EUA,2,1,normal
2026-01-19 18:45:59.329182,192.168.1.48,fernanda,0,Canadá,3,1,normal
2026-01-19 18:46:59.329182,192.168.1.43,fernanda,0,Portugal,2,1,normal
2026-01-19 18:46:59.329182,192.168.1.14,carlos,1,Portugal,1,1,normal
2026-01-19 18:47:59.329182,192.168.1.94,fernanda,1,Portugal,2,1,normal
2026-01-19 18:49:59.329182,192.168.1.54,diana,0,EUA,1,1,normal
2026-01-19 18:49:59.329182,192.168.1.86,carlos,1,Brasil,3,1,normal
2026-01-19 18:51:59.329182,192.168.1.7,carlos,1,EUA,2,1,normal
2026-01-19 18:51:59.329182,192.168.1.84,bob,1,Brasil,1,1,normal
2026-01-19 18:53:59.329182,192.168.1.23,eduardo,1,EUA,1,1,normal
2026-01-19 18:54:59.329182,192.168.1.92,bob,0,Portugal,2,1,normal
2026-01-19 18:54:59.329182,192.168.1.79,eduardo,1,Portugal,2,1,normal
2026-01-19 18:56:59.329182,192.168.1.71,fernanda,1,EUA,3,1,normal
2026-01-19 18:57:59.329182,192.168.1.83,eduardo,1,Portugal,3,1,normal
2026-01-19 18:58:59.329182,192.168.1.84,eduardo,1,EUA,1,1,normal
2026-01-19 18:58:59.329182,192.168.1.23,eduardo,1,Brasil,2,1,normal
2026-01-19 18:58:59.329182,192.168.1.28,eduardo,1,Canadá,3,1,normal
2026-01-19 18:59:59.329182,192.168.1.61,alice,1,Portugal,2,1,normal
2026-01-19 19:01:59.329182,192.168.1.43,alice,1,EUA,1,1,normal
2026-01-19 19:02:59.329182,192.168.1.2,diana,1,Canadá,2,1,normal
2026-01-19 19:04:59.329182,192.168.1.29,carlos,1,EUA,1,1,normal
2026-01-19 19:07:59.329182,192.168.1.62,bob,1,EUA,1,1,normal
2026-01-19 19:07:59.329182,192.168.1.37,diana,1,Canadá,1,1,normal
2026-01-19 19:08:59.329182,192.168.1.52,alice,1,Canadá,2,1,normal
2026-01-19 19:08:59.329182,192.168.1.83,diana,1,Portugal,3,1,normal
2026-01-19 19:08:59.329182,192.168.1.73,carlos,1,Brasil,2,1,normal
2026-01-19 19:09:59.329182,192.168.1.1,carlos,1,EUA,2,1,normal
2026-01-19 19:09:59.329182,192.168.1.57,carlos,1,Brasil,3,1,normal
2026-01-19 19:10:59.329182,192.168.1.66,carlos,1,Portugal,2,1,normal
2026-01-19 19:11:59.329182,192.168.1.39,carlos,1,Brasil,1,1,normal
2026-01-19 19:13:59.329182,192.168.1.80,diana,1,Canadá,1,1,normal
2026-01-19 19:14:59.329182,192.168.1.8,carlos,1,Canadá,3,1,normal
2026-01-19 19:14:59.329182,192.168.1.65,fernanda,1,EUA,2,1,normal
2026-01-19 19:15:59.329182,192.168.1.88,bob,1,Portugal,1,1,normal
2026-01-19 19:15:59.329182,192.168.1.55,carlos,1,Portugal,1,1,normal
2026-01-19 19:17:59.329182,192.168.1.40,fernanda,1,Canadá,2,1,normal
2026-01-19 19:19:59.329182,192.168.1.7,diana,1,Brasil,2,1,normal
2026-01-19 19:19:59.329182,192.168.1.54,bob,1,EUA,2,1,normal
2026-01-19 19:22:59.329182,192.168.1.92,alice,1,Portugal,1,1,normal
2026-01-19 19:24:59.329182,192.168.1.2,bob,1,Canadá,1,1,normal
2026-01-19 19:25:59.329182,192.168.1.25,diana,1,Brasil,2,1,normal
2026-01-19 19:25:59.329182,192.168.1.23,alice,0,EUA,3,1,normal
2026-01-19 19:25:59.329182,192.168.1.13,alice,1,Canadá,3,1,normal
2026-01-19 19:27:59.329182,192.168.1.44,carlos,1,Portugal,2,1,normal
2026-01-19 19:27:59.329182,192.168.1.79,bob,1,Brasil,1,1,normal
2026-01-19 19:29:59.329182,192.168.1.45,fernanda,1,EUA,2,1,normal
2026-01-19 19:29:59.329182,192.168.1.56,bob,1,Canadá,2,1,normal
2026-01-19 19:30:59.329182,192.168.1.37,diana,1,EUA,1,1,normal
2026-01-19 19:30:59.329182,192.168.1.41,alice,1,Portugal,3,1,normal
2026-01-19 19:31:59.329182,192.168.1.83,fernanda,1,Brasil,2,1,normal
2026-01-19 19:31:59.329182,192.168.1.44,alice,0,Portugal,2,1,normal
2026-01-19 19:31:59.329182,192.168.1.6,carlos,1,Canadá,3,1,normal
2026-01-19 19:32:59.329182,192.168.1.1,diana,1,Portugal,3,1,normal
2026-01-19 19:32:59.329182,192.168.1.35,diana,1,Canadá,2,1,normal
2026-01-19 19:34:59.329182,192.168.1.53,fernanda,1,Canadá,1,1,normal
2026-01-19 19:34:59.329182,192.168.1.50,eduardo,1,Brasil,3,1,normal
2026-01-19 19:35:59.329182,192.168.1.98,bob,1,Portugal,2,1,normal
2026-01-19 19:35:59.329182,192.168.1.32,bob,0,Canadá,3,1,normal
2026-01-19 19:37:59.329182,192.168.1.25,fernanda,1,Canadá,3,1,normal
2026-01-19 19:38:59.329182,192.168.1.43,bob,1,Canadá,3,1,normal
2026-01-19 19:39:59.329182,192.168.1.59,carlos,1,Brasil,3,1,normal
2026-01-19 19:40:59.329182,192.168.1.20,eduardo,1,Portugal,2,1,normal
2026-01-19 19:41:59.329182,192.168.1.54,alice,1,Portugal,3,1,normal
2026-01-19 19:41:59.329182,192.168.1.25,fernanda,1,Canadá,1,1,normal
2026-01-19 19:42:59.329182,192.168.1.9,alice,1,Canadá,3,1,normal
2026-01-19 19:44:59.329182,192.168.1.24,bob,1,Brasil,3,1,normal
2026-01-19 19:45:59.329182,192.168.1.73,fernanda,1,Canadá,3,1,normal
2026-01-19 19:46:59.329182,192.168.1.36,alice,0,Brasil,3,1,normal
2026-01-19 19:47:59.329182,203.0.113.11,admin,0,VPN,155,0,ataque_rapido
2026-01-19 19:47:59.829182,203.0.113.11,admin,0,VPN,155,0,ataque_rapido
2026-01-19 19:48:00.329182,203.0.113.11,user,0,VPN,155,0,ataque_rapido
2026-01-19 19:48:00.829182,203.0.113.11,guest,0,Proxy,155,0,ataque_rapido
2026-01-19 19:48:01.329182,203.0.113.11,administrator,0,Tor Exit Node,155,0,ataque_rapido
2026-01-19 19:48:01.829182,203.0.113.11,guest,0,Tor Exit Node,155,0,ataque_rapido
2026-01-19 19:48:02.329182,203.0.113.11,guest,0,Desconhecido,155,0,ataque_rapido
2026-01-19 19:48:02.829182,203.0.113.11,guest,0,Desconhecido,155,0,ataque_rapido
2026-01-19 19:48:03.329182,203.0.113.11,guest,0,VPN,155,0,ataque_rapido
2026-01-19 19:48:03.829182,203.0.113.11,admin,0,VPN,155,0,ataque_rapido
2026-01-19 19:48:04.329182,203.0.113.11,administrator,0,VPN,155,0,ataque_rapido
2026-01-19 19:48:04.829182,203.0.113.11,user,0,VPN,155,0,ataque_rapido
2026-01-19 19:48:05.329182,203.0.113.11,root,0,Desconhecido,155,0,ataque_rapido
2026-01-19 19:48:05.829182,203.0.113.11,guest,0,Tor Exit Node,155,0,ataque_rapido
